,nfetPhig,pfetPhig,capacitance,voltage,finsNumber,tphL,tplH,energy,temperature,finLength,finHeight
206,0.656,-1.2719,1e-15,0.6,2,2.192531e-11,9.422528e-12,-5.575893e-15,75.0,2.1e-08,3.2e-08
207,-0.4937,0.4482,1e-15,0.6,2,1.545209e-11,7.989347e-12,-5.594614e-15,75.0,2.1e-08,3.2e-08
208,0.3209,1.4379,1e-15,0.6,2,1.399563e-11,8.964203e-12,-5.611712e-15,75.0,2.1e-08,3.2e-08
209,-0.5189,-0.378,1e-15,0.6,2,1.901713e-11,7.958984e-12,-5.613168e-15,75.0,2.1e-08,3.2e-08
210,0.5518,0.3415,1e-15,0.6,2,1.598595e-11,9.278282e-12,-5.646796e-15,75.0,2.1e-08,3.2e-08
211,0.29,-0.1841,1e-15,0.6,2,1.845294e-11,8.921137e-12,-5.568128e-15,75.0,2.1e-08,3.2e-08
212,0.8485,-0.7446,1e-15,0.6,2,1.96334e-11,9.711768e-12,-5.677154e-15,75.0,2.1e-08,3.2e-08
213,-1.2438,0.6697,1e-15,0.6,2,1.479031e-11,7.187144e-12,-5.579398e-15,75.0,2.1e-08,3.2e-08
214,0.6131,-1.1911,1e-15,0.6,2,2.158336e-11,9.360982e-12,-5.622796e-15,75.0,2.1e-08,3.2e-08
215,0.3824,0.9694,1e-15,0.6,2,1.418332e-11,9.045932e-12,-5.555842e-15,75.0,2.1e-08,3.2e-08
216,-1.8849,0.6073,1e-15,0.6,2,1.583515e-11,6.714162e-12,-5.604737e-15,75.0,2.1e-08,3.2e-08
217,0.8013,0.2451,1e-15,0.6,2,1.621752e-11,9.642414e-12,-5.628009e-15,75.0,2.1e-08,3.2e-08
218,-1.3209,0.8362,1e-15,0.6,2,1.443123e-11,7.114163e-12,-5.633662e-15,75.0,2.1e-08,3.2e-08
219,-2.4502,-1.2897,1e-15,0.6,2,2.198364e-11,6.251679e-12,-5.594916e-15,75.0,2.1e-08,3.2e-08
220,0.0,0.0,1e-15,0.6,2,1.597762e-11,8.445161e-12,-5.634923e-15,25.0,2.1e-08,3.2e-08
221,-0.8014,-0.8294,1e-15,0.6,2,1.950512e-11,7.534666e-12,-5.621682e-15,25.0,2.1e-08,3.2e-08
222,-0.2677,0.215,1e-15,0.6,2,1.541899e-11,8.125227e-12,-5.597383e-15,25.0,2.1e-08,3.2e-08
223,1.6757,0.8946,1e-15,0.6,2,1.47314e-11,1.049679e-11,-5.689288e-15,25.0,2.1e-08,3.2e-08
224,0.2014,1.0447,1e-15,0.6,2,1.378401e-11,8.703456e-12,-5.507754e-15,25.0,2.1e-08,3.2e-08
225,-1.7987,2.7742,1e-15,0.6,2,1.115679e-11,6.482476e-12,-5.489612e-15,25.0,2.1e-08,3.2e-08
226,0.656,-1.2719,1e-15,0.6,2,2.087188e-11,8.908002e-12,-5.583962e-15,25.0,2.1e-08,3.2e-08
227,-0.4937,0.4482,1e-15,0.6,2,1.485628e-11,7.870482e-12,-5.585491e-15,25.0,2.1e-08,3.2e-08
228,0.3209,1.4379,1e-15,0.6,2,1.311551e-11,8.862269e-12,-5.574238e-15,25.0,2.1e-08,3.2e-08
229,-0.5189,-0.378,1e-15,0.6,2,1.844364e-11,7.840235e-12,-5.580093e-15,25.0,2.1e-08,3.2e-08
230,0.5518,0.3415,1e-15,0.6,2,1.493304e-11,8.776547e-12,-5.620429e-15,25.0,2.1e-08,3.2e-08
231,0.29,-0.1841,1e-15,0.6,2,1.818445e-11,8.450842e-12,-5.599695e-15,25.0,2.1e-08,3.2e-08
232,0.8485,-0.7446,1e-15,0.6,2,1.953244e-11,9.171616e-12,-5.663177e-15,25.0,2.1e-08,3.2e-08
233,-1.2438,0.6697,1e-15,0.6,2,1.419666e-11,7.073477e-12,-5.555751e-15,25.0,2.1e-08,3.2e-08
234,0.6131,-1.1911,1e-15,0.6,2,2.056852e-11,8.851927e-12,-5.613824e-15,25.0,2.1e-08,3.2e-08
235,0.3824,0.9694,1e-15,0.6,2,1.421304e-11,8.564516e-12,-5.53163e-15,25.0,2.1e-08,3.2e-08
236,-1.8849,0.6073,1e-15,0.6,2,1.455066e-11,6.410174e-12,-5.573596e-15,25.0,2.1e-08,3.2e-08
237,0.8013,0.2451,1e-15,0.6,2,1.54201e-11,9.108457e-12,-5.587448e-15,25.0,2.1e-08,3.2e-08
238,-1.3209,0.8362,1e-15,0.6,2,1.461991e-11,6.764438e-12,-5.487785e-15,25.0,2.1e-08,3.2e-08
239,-2.4502,-1.2897,1e-15,0.6,2,2.127952e-11,5.956029e-12,-5.59805e-15,25.0,2.1e-08,3.2e-08
240,0.0,0.0,1e-15,0.6,2,1.57264e-11,8.279456e-12,-5.636341e-15,0.0,2.1e-08,3.2e-08
241,-0.8014,-0.8294,1e-15,0.6,2,1.939226e-11,7.387714e-12,-5.655247e-15,0.0,2.1e-08,3.2e-08
242,-0.2677,0.215,1e-15,0.6,2,1.516854e-11,7.968017e-12,-5.596996e-15,0.0,2.1e-08,3.2e-08
243,1.6757,0.8946,1e-15,0.6,2,1.472989e-11,1.02473e-11,-5.720545e-15,0.0,2.1e-08,3.2e-08
244,0.2014,1.0447,1e-15,0.6,2,1.335183e-11,8.53055e-12,-5.608825e-15,0.0,2.1e-08,3.2e-08
245,-1.7987,2.7742,1e-15,0.6,2,1.13498e-11,6.365887e-12,-5.668316e-15,0.0,2.1e-08,3.2e-08
246,0.656,-1.2719,1e-15,0.6,2,2.069248e-11,8.715265e-12,-5.623764e-15,0.0,2.1e-08,3.2e-08
247,-0.4937,0.4482,1e-15,0.6,2,1.468601e-11,7.718982e-12,-5.585755e-15,0.0,2.1e-08,3.2e-08
248,0.3209,1.4379,1e-15,0.6,2,1.291198e-11,8.685017e-12,-5.532358e-15,0.0,2.1e-08,3.2e-08
249,-0.5189,-0.378,1e-15,0.6,2,1.826092e-11,7.689547e-12,-5.578993e-15,0.0,2.1e-08,3.2e-08
250,0.5518,0.3415,1e-15,0.6,2,1.514776e-11,8.993019e-12,-5.568046e-15,0.0,2.1e-08,3.2e-08
251,0.29,-0.1841,1e-15,0.6,2,1.781822e-11,8.641186e-12,-5.572219e-15,0.0,2.1e-08,3.2e-08
252,0.8485,-0.7446,1e-15,0.6,2,1.927059e-11,8.96912e-12,-5.677733e-15,0.0,2.1e-08,3.2e-08
253,-1.2438,0.6697,1e-15,0.6,2,1.41002e-11,6.930773e-12,-5.467658e-15,0.0,2.1e-08,3.2e-08
254,0.6131,-1.1911,1e-15,0.6,2,2.040137e-11,8.661327e-12,-5.782211e-15,0.0,2.1e-08,3.2e-08
255,0.3824,0.9694,1e-15,0.6,2,1.376764e-11,8.764967e-12,-5.580745e-15,0.0,2.1e-08,3.2e-08
256,-1.8849,0.6073,1e-15,0.6,2,1.44079e-11,6.295144e-12,-5.5735e-15,0.0,2.1e-08,3.2e-08
257,0.8013,0.2451,1e-15,0.6,2,1.50697e-11,8.908394e-12,-5.581933e-15,0.0,2.1e-08,3.2e-08
258,-1.3209,0.8362,1e-15,0.6,2,1.448691e-11,6.723303e-12,-5.664677e-15,0.0,2.1e-08,3.2e-08
259,-2.4502,-1.2897,1e-15,0.6,2,2.125397e-11,5.84524e-12,-5.686249e-15,0.0,2.1e-08,3.2e-08
260,0.0,0.0,1e-15,0.6,2,1.556745e-11,8.132321e-12,-5.600645e-15,-25.0,2.1e-08,3.2e-08
261,-0.8014,-0.8294,1e-15,0.6,2,1.92597e-11,7.254165e-12,-5.644136e-15,-25.0,2.1e-08,3.2e-08
262,-0.2677,0.215,1e-15,0.6,2,1.503879e-11,7.827985e-12,-5.581496e-15,-25.0,2.1e-08,3.2e-08
263,1.6757,0.8946,1e-15,0.6,2,1.521403e-11,1.002251e-11,-5.662746e-15,-25.0,2.1e-08,3.2e-08
264,0.2014,1.0447,1e-15,0.6,2,1.396927e-11,8.377048e-12,-5.612779e-15,-25.0,2.1e-08,3.2e-08
265,-1.7987,2.7742,1e-15,0.6,2,1.122133e-11,6.260346e-12,-5.652075e-15,-25.0,2.1e-08,3.2e-08
266,0.656,-1.2719,1e-15,0.6,2,2.089998e-11,8.966129e-12,-5.620963e-15,-25.0,2.1e-08,3.2e-08
267,-0.4937,0.4482,1e-15,0.6,2,1.438768e-11,7.583072e-12,-5.571678e-15,-25.0,2.1e-08,3.2e-08
268,0.3209,1.4379,1e-15,0.6,2,1.323802e-11,8.527675e-12,-5.590672e-15,-25.0,2.1e-08,3.2e-08
269,-0.5189,-0.378,1e-15,0.6,2,1.801863e-11,7.55426e-12,-5.584988e-15,-25.0,2.1e-08,3.2e-08
270,0.5518,0.3415,1e-15,0.6,2,1.497071e-11,8.828318e-12,-5.570769e-15,-25.0,2.1e-08,3.2e-08
271,0.29,-0.1841,1e-15,0.6,2,1.613507e-11,8.485191e-12,-5.632309e-15,-25.0,2.1e-08,3.2e-08
272,0.8485,-0.7446,1e-15,0.6,2,1.895591e-11,9.241864e-12,-5.661919e-15,-25.0,2.1e-08,3.2e-08
273,-1.2438,0.6697,1e-15,0.6,2,1.392994e-11,6.808934e-12,-5.548823e-15,-25.0,2.1e-08,3.2e-08
274,0.6131,-1.1911,1e-15,0.6,2,2.05676e-11,8.907344e-12,-5.83382e-15,-25.0,2.1e-08,3.2e-08
275,0.3824,0.9694,1e-15,0.6,2,1.349253e-11,8.605753e-12,-5.588477e-15,-25.0,2.1e-08,3.2e-08
276,-1.8849,0.6073,1e-15,0.6,2,1.425552e-11,6.191278e-12,-5.464266e-15,-25.0,2.1e-08,3.2e-08
277,0.8013,0.2451,1e-15,0.6,2,1.509154e-11,9.176066e-12,-5.649064e-15,-25.0,2.1e-08,3.2e-08
278,-1.3209,0.8362,1e-15,0.6,2,1.39136e-11,6.610757e-12,-5.442907e-15,-25.0,2.1e-08,3.2e-08
279,-2.4502,-1.2897,1e-15,0.6,2,2.211273e-11,5.747541e-12,-5.674384e-15,-25.0,2.1e-08,3.2e-08
280,0.0,0.0,1e-15,0.6,3,1.237254e-11,6.615442e-12,-5.672235e-15,50.0,2.1e-08,3.2e-08
281,-0.8014,-0.8294,1e-15,0.6,3,1.362113e-11,5.946023e-12,-5.493542e-15,50.0,2.1e-08,3.2e-08
282,-0.2677,0.215,1e-15,0.6,3,1.193053e-11,6.365729e-12,-5.691945e-15,50.0,2.1e-08,3.2e-08
283,1.6757,0.8946,1e-15,0.6,3,1.088673e-11,8.576516e-12,-5.660824e-15,50.0,2.1e-08,3.2e-08
284,0.2014,1.0447,1e-15,0.6,3,1.059331e-11,6.810531e-12,-5.640365e-15,50.0,2.1e-08,3.2e-08
285,-1.7987,2.7742,1e-15,0.6,3,8.335614e-12,5.128321e-12,-5.685401e-15,50.0,2.1e-08,3.2e-08
286,0.656,-1.2719,1e-15,0.6,3,1.558392e-11,7.304672e-12,-5.567665e-15,50.0,2.1e-08,3.2e-08
287,-0.4937,0.4482,1e-15,0.6,3,1.139478e-11,6.164637e-12,-5.661693e-15,50.0,2.1e-08,3.2e-08
288,0.3209,1.4379,1e-15,0.6,3,1.010746e-11,6.935258e-12,-5.80451e-15,50.0,2.1e-08,3.2e-08
289,-0.5189,-0.378,1e-15,0.6,3,1.287876e-11,6.141587e-12,-5.708852e-15,50.0,2.1e-08,3.2e-08
290,0.5518,0.3415,1e-15,0.6,3,1.165008e-11,7.190695e-12,-5.621645e-15,50.0,2.1e-08,3.2e-08
291,0.29,-0.1841,1e-15,0.6,3,1.275226e-11,6.902835e-12,-5.578199e-15,50.0,2.1e-08,3.2e-08
292,0.8485,-0.7446,1e-15,0.6,3,1.40492e-11,7.520714e-12,-5.67018e-15,50.0,2.1e-08,3.2e-08
293,-1.2438,0.6697,1e-15,0.6,3,1.133614e-11,5.468812e-12,-5.720982e-15,50.0,2.1e-08,3.2e-08
294,0.6131,-1.1911,1e-15,0.6,3,1.630819e-11,7.257492e-12,-5.574319e-15,50.0,2.1e-08,3.2e-08
295,0.3824,0.9694,1e-15,0.6,3,1.074098e-11,7.002551e-12,-5.648857e-15,50.0,2.1e-08,3.2e-08
296,-1.8849,0.6073,1e-15,0.6,3,1.075603e-11,5.061117e-12,-5.44073e-15,50.0,2.1e-08,3.2e-08
297,0.8013,0.2451,1e-15,0.6,3,1.195785e-11,7.467228e-12,-5.685052e-15,50.0,2.1e-08,3.2e-08
298,-1.3209,0.8362,1e-15,0.6,3,1.09451e-11,5.420438e-12,-5.671769e-15,50.0,2.1e-08,3.2e-08
299,-2.4502,-1.2897,1e-15,0.6,3,1.571264e-11,4.648246e-12,-5.619266e-15,50.0,2.1e-08,3.2e-08
300,0.0,0.0,1e-15,0.6,3,1.291156e-11,6.958228e-12,-5.657697e-15,100.0,2.1e-08,3.2e-08
301,-0.8014,-0.8294,1e-15,0.6,3,1.46027e-11,6.195216e-12,-5.688266e-15,100.0,2.1e-08,3.2e-08
302,-0.2677,0.215,1e-15,0.6,3,1.24984e-11,6.686024e-12,-5.680965e-15,100.0,2.1e-08,3.2e-08
303,1.6757,0.8946,1e-15,0.6,3,1.129388e-11,9.070445e-12,-5.678961e-15,100.0,2.1e-08,3.2e-08
304,0.2014,1.0447,1e-15,0.6,3,1.096544e-11,7.178185e-12,-5.653696e-15,100.0,2.1e-08,3.2e-08
305,-1.7987,2.7742,1e-15,0.6,3,8.523958e-12,5.363255e-12,-5.735871e-15,100.0,2.1e-08,3.2e-08
306,0.656,-1.2719,1e-15,0.6,3,1.605518e-11,7.687475e-12,-5.634387e-15,100.0,2.1e-08,3.2e-08
307,-0.4937,0.4482,1e-15,0.6,3,1.19905e-11,6.473159e-12,-5.605865e-15,100.0,2.1e-08,3.2e-08
308,0.3209,1.4379,1e-15,0.6,3,1.040376e-11,7.309779e-12,-5.823473e-15,100.0,2.1e-08,3.2e-08
309,-0.5189,-0.378,1e-15,0.6,3,1.363756e-11,6.450118e-12,-5.573655e-15,100.0,2.1e-08,3.2e-08
310,0.5518,0.3415,1e-15,0.6,3,1.227898e-11,7.56882e-12,-5.703797e-15,100.0,2.1e-08,3.2e-08
311,0.29,-0.1841,1e-15,0.6,3,1.319297e-11,7.276264e-12,-5.537753e-15,100.0,2.1e-08,3.2e-08
312,0.8485,-0.7446,1e-15,0.6,3,1.458324e-11,7.919391e-12,-5.731407e-15,100.0,2.1e-08,3.2e-08
313,-1.2438,0.6697,1e-15,0.6,3,1.148704e-11,5.716368e-12,-5.667082e-15,100.0,2.1e-08,3.2e-08
314,0.6131,-1.1911,1e-15,0.6,3,1.585844e-11,7.637713e-12,-5.611927e-15,100.0,2.1e-08,3.2e-08
315,0.3824,0.9694,1e-15,0.6,3,1.113564e-11,7.376809e-12,-5.671012e-15,100.0,2.1e-08,3.2e-08
316,-1.8849,0.6073,1e-15,0.6,3,1.178137e-11,5.29661e-12,-5.665751e-15,100.0,2.1e-08,3.2e-08
317,0.8013,0.2451,1e-15,0.6,3,1.261054e-11,7.862213e-12,-5.687801e-15,100.0,2.1e-08,3.2e-08
318,-1.3209,0.8362,1e-15,0.6,3,1.086603e-11,5.666142e-12,-5.66268e-15,100.0,2.1e-08,3.2e-08
319,-2.4502,-1.2897,1e-15,0.6,3,1.617297e-11,4.903304e-12,-5.689892e-15,100.0,2.1e-08,3.2e-08
320,0.0,0.0,1e-15,0.6,3,1.313074e-11,7.162089e-12,-5.593527e-15,125.0,2.1e-08,3.2e-08
321,-0.8014,-0.8294,1e-15,0.6,3,1.499372e-11,6.362377e-12,-5.602949e-15,125.0,2.1e-08,3.2e-08
322,-0.2677,0.215,1e-15,0.6,3,1.274415e-11,6.872601e-12,-5.656429e-15,125.0,2.1e-08,3.2e-08
323,1.6757,0.8946,1e-15,0.6,3,1.129095e-11,9.359294e-12,-5.665316e-15,125.0,2.1e-08,3.2e-08
324,0.2014,1.0447,1e-15,0.6,3,1.126704e-11,7.385334e-12,-5.681563e-15,125.0,2.1e-08,3.2e-08
325,-1.7987,2.7742,1e-15,0.6,3,8.802855e-12,5.496521e-12,-5.725581e-15,125.0,2.1e-08,3.2e-08
326,0.656,-1.2719,1e-15,0.6,3,1.615838e-11,7.909744e-12,-5.654296e-15,125.0,2.1e-08,3.2e-08
327,-0.4937,0.4482,1e-15,0.6,3,1.229063e-11,6.652474e-12,-5.700055e-15,125.0,2.1e-08,3.2e-08
328,0.3209,1.4379,1e-15,0.6,3,1.069035e-11,7.519199e-12,-5.824876e-15,125.0,2.1e-08,3.2e-08
329,-0.5189,-0.378,1e-15,0.6,3,1.397216e-11,6.625792e-12,-5.516728e-15,125.0,2.1e-08,3.2e-08
330,0.5518,0.3415,1e-15,0.6,3,1.251508e-11,7.783587e-12,-5.691138e-15,125.0,2.1e-08,3.2e-08
331,0.29,-0.1841,1e-15,0.6,3,1.282243e-11,7.484403e-12,-5.543178e-15,125.0,2.1e-08,3.2e-08
332,0.8485,-0.7446,1e-15,0.6,3,1.600269e-11,8.15268e-12,-5.657713e-15,125.0,2.1e-08,3.2e-08
333,-1.2438,0.6697,1e-15,0.6,3,1.197814e-11,5.857883e-12,-5.661083e-15,125.0,2.1e-08,3.2e-08
334,0.6131,-1.1911,1e-15,0.6,3,1.610801e-11,7.857768e-12,-5.635609e-15,125.0,2.1e-08,3.2e-08
335,0.3824,0.9694,1e-15,0.6,3,1.137859e-11,7.587804e-12,-5.681084e-15,125.0,2.1e-08,3.2e-08
336,-1.8849,0.6073,1e-15,0.6,3,1.209454e-11,5.430846e-12,-5.690812e-15,125.0,2.1e-08,3.2e-08
337,0.8013,0.2451,1e-15,0.6,3,1.247084e-11,8.090073e-12,-5.719089e-15,125.0,2.1e-08,3.2e-08
338,-1.3209,0.8362,1e-15,0.6,3,1.14212e-11,5.807002e-12,-5.690414e-15,125.0,2.1e-08,3.2e-08
339,-2.4502,-1.2897,1e-15,0.6,3,1.658193e-11,5.042089e-12,-5.734627e-15,125.0,2.1e-08,3.2e-08
340,0.0,0.0,1e-15,0.6,3,1.261999e-11,6.775978e-12,-5.596493e-15,75.0,2.1e-08,3.2e-08
341,-0.8014,-0.8294,1e-15,0.6,3,1.41586e-11,6.022886e-12,-5.604526e-15,75.0,2.1e-08,3.2e-08
342,-0.2677,0.215,1e-15,0.6,3,1.221411e-11,6.518923e-12,-5.680101e-15,75.0,2.1e-08,3.2e-08
343,1.6757,0.8946,1e-15,0.6,3,1.106834e-11,8.810059e-12,-5.668333e-15,75.0,2.1e-08,3.2e-08
344,0.2014,1.0447,1e-15,0.6,3,1.081739e-11,6.984372e-12,-5.65682e-15,75.0,2.1e-08,3.2e-08
345,-1.7987,2.7742,1e-15,0.6,3,8.55209e-12,5.24051e-12,-5.726022e-15,75.0,2.1e-08,3.2e-08
346,0.656,-1.2719,1e-15,0.6,3,1.582357e-11,7.48661e-12,-5.605995e-15,75.0,2.1e-08,3.2e-08
347,-0.4937,0.4482,1e-15,0.6,3,1.165591e-11,6.310074e-12,-5.690422e-15,75.0,2.1e-08,3.2e-08
348,0.3209,1.4379,1e-15,0.6,3,1.027746e-11,7.115913e-12,-5.81593e-15,75.0,2.1e-08,3.2e-08
349,-0.5189,-0.378,1e-15,0.6,3,1.328292e-11,6.288149e-12,-5.545622e-15,75.0,2.1e-08,3.2e-08
350,0.5518,0.3415,1e-15,0.6,3,1.20395e-11,7.371189e-12,-5.668373e-15,75.0,2.1e-08,3.2e-08
351,0.29,-0.1841,1e-15,0.6,3,1.301472e-11,7.083135e-12,-5.582295e-15,75.0,2.1e-08,3.2e-08
352,0.8485,-0.7446,1e-15,0.6,3,1.427724e-11,7.70929e-12,-5.614266e-15,75.0,2.1e-08,3.2e-08
353,-1.2438,0.6697,1e-15,0.6,3,1.093783e-11,5.586981e-12,-5.450205e-15,75.0,2.1e-08,3.2e-08
354,0.6131,-1.1911,1e-15,0.6,3,1.56143e-11,7.438496e-12,-5.51533e-15,75.0,2.1e-08,3.2e-08
355,0.3824,0.9694,1e-15,0.6,3,1.086541e-11,7.182585e-12,-5.644456e-15,75.0,2.1e-08,3.2e-08
356,-1.8849,0.6073,1e-15,0.6,3,1.160832e-11,5.173523e-12,-5.652097e-15,75.0,2.1e-08,3.2e-08
357,0.8013,0.2451,1e-15,0.6,3,1.215668e-11,7.654219e-12,-5.696999e-15,75.0,2.1e-08,3.2e-08
358,-1.3209,0.8362,1e-15,0.6,3,1.124204e-11,5.537929e-12,-5.674826e-15,75.0,2.1e-08,3.2e-08
359,-2.4502,-1.2897,1e-15,0.6,3,1.586989e-11,4.770254e-12,-5.649335e-15,75.0,2.1e-08,3.2e-08
360,0.0,0.0,1e-15,0.6,3,1.225489e-11,6.471557e-12,-5.669579e-15,25.0,2.1e-08,3.2e-08
361,-0.8014,-0.8294,1e-15,0.6,3,1.388667e-11,5.826438e-12,-5.501437e-15,25.0,2.1e-08,3.2e-08
362,-0.2677,0.215,1e-15,0.6,3,1.156334e-11,6.228217e-12,-5.653325e-15,25.0,2.1e-08,3.2e-08
363,1.6757,0.8946,1e-15,0.6,3,1.064712e-11,8.368466e-12,-5.651393e-15,25.0,2.1e-08,3.2e-08
364,0.2014,1.0447,1e-15,0.6,3,1.040855e-11,6.660932e-12,-5.625826e-15,25.0,2.1e-08,3.2e-08
365,-1.7987,2.7742,1e-15,0.6,3,8.681066e-12,5.026509e-12,-5.643556e-15,25.0,2.1e-08,3.2e-08
366,0.656,-1.2719,1e-15,0.6,3,1.526605e-11,7.139434e-12,-5.540048e-15,25.0,2.1e-08,3.2e-08
367,-0.4937,0.4482,1e-15,0.6,3,1.122703e-11,6.088382e-12,-5.645172e-15,25.0,2.1e-08,3.2e-08
368,0.3209,1.4379,1e-15,0.6,3,9.949362e-12,6.778216e-12,-5.792992e-15,25.0,2.1e-08,3.2e-08
369,-0.5189,-0.378,1e-15,0.6,3,1.319342e-11,6.009862e-12,-5.66647e-15,25.0,2.1e-08,3.2e-08
370,0.5518,0.3415,1e-15,0.6,3,1.154585e-11,7.02531e-12,-5.627266e-15,25.0,2.1e-08,3.2e-08
371,0.29,-0.1841,1e-15,0.6,3,1.254152e-11,6.749859e-12,-5.657221e-15,25.0,2.1e-08,3.2e-08
372,0.8485,-0.7446,1e-15,0.6,3,1.383605e-11,7.351775e-12,-5.679579e-15,25.0,2.1e-08,3.2e-08
373,-1.2438,0.6697,1e-15,0.6,3,1.105132e-11,5.361159e-12,-5.690179e-15,25.0,2.1e-08,3.2e-08
374,0.6131,-1.1911,1e-15,0.6,3,1.419887e-11,7.092528e-12,-5.678404e-15,25.0,2.1e-08,3.2e-08
375,0.3824,0.9694,1e-15,0.6,3,1.053455e-11,6.839476e-12,-5.632803e-15,25.0,2.1e-08,3.2e-08
376,-1.8849,0.6073,1e-15,0.6,3,1.096386e-11,4.954041e-12,-5.659058e-15,25.0,2.1e-08,3.2e-08
377,0.8013,0.2451,1e-15,0.6,3,1.168686e-11,7.299191e-12,-5.630464e-15,25.0,2.1e-08,3.2e-08
378,-1.3209,0.8362,1e-15,0.6,3,1.092398e-11,5.313392e-12,-5.702659e-15,25.0,2.1e-08,3.2e-08
379,-2.4502,-1.2897,1e-15,0.6,3,1.556165e-11,4.537398e-12,-5.562722e-15,25.0,2.1e-08,3.2e-08
380,0.0,0.0,1e-15,0.6,3,1.208422e-11,6.362345e-12,-5.668211e-15,0.0,2.1e-08,3.2e-08
381,-0.8014,-0.8294,1e-15,0.6,3,1.474569e-11,5.735893e-12,-5.538967e-15,0.0,2.1e-08,3.2e-08
382,-0.2677,0.215,1e-15,0.6,3,1.193007e-11,6.123707e-12,-5.652031e-15,0.0,2.1e-08,3.2e-08
383,1.6757,0.8946,1e-15,0.6,3,1.086522e-11,8.214439e-12,-5.643361e-15,0.0,2.1e-08,3.2e-08
384,0.2014,1.0447,1e-15,0.6,3,1.062477e-11,6.547376e-12,-5.62799e-15,0.0,2.1e-08,3.2e-08
385,-1.7987,2.7742,1e-15,0.6,3,8.689143e-12,4.940338e-12,-5.624607e-15,0.0,2.1e-08,3.2e-08
386,0.656,-1.2719,1e-15,0.6,3,1.438807e-11,7.011485e-12,-5.67583e-15,0.0,2.1e-08,3.2e-08
387,-0.4937,0.4482,1e-15,0.6,3,1.134892e-11,5.993557e-12,-5.652992e-15,0.0,2.1e-08,3.2e-08
388,0.3209,1.4379,1e-15,0.6,3,9.914093e-12,6.662007e-12,-5.777845e-15,0.0,2.1e-08,3.2e-08
389,-0.5189,-0.378,1e-15,0.6,3,1.223168e-11,5.96912e-12,-5.635626e-15,0.0,2.1e-08,3.2e-08
390,0.5518,0.3415,1e-15,0.6,3,1.137233e-11,6.896343e-12,-5.616234e-15,0.0,2.1e-08,3.2e-08
391,0.29,-0.1841,1e-15,0.6,3,1.239341e-11,6.634859e-12,-5.655438e-15,0.0,2.1e-08,3.2e-08
392,0.8485,-0.7446,1e-15,0.6,3,1.353785e-11,7.222826e-12,-5.685987e-15,0.0,2.1e-08,3.2e-08
393,-1.2438,0.6697,1e-15,0.6,3,1.074145e-11,5.284265e-12,-5.653173e-15,0.0,2.1e-08,3.2e-08
394,0.6131,-1.1911,1e-15,0.6,3,1.403425e-11,6.964417e-12,-5.638034e-15,0.0,2.1e-08,3.2e-08
395,0.3824,0.9694,1e-15,0.6,3,1.074586e-11,6.722106e-12,-5.628229e-15,0.0,2.1e-08,3.2e-08
396,-1.8849,0.6073,1e-15,0.6,3,1.092249e-11,4.864625e-12,-5.570161e-15,0.0,2.1e-08,3.2e-08
397,0.8013,0.2451,1e-15,0.6,3,1.147809e-11,7.170486e-12,-5.6137e-15,0.0,2.1e-08,3.2e-08
398,-1.3209,0.8362,1e-15,0.6,3,1.069474e-11,5.229438e-12,-5.689344e-15,0.0,2.1e-08,3.2e-08
399,-2.4502,-1.2897,1e-15,0.6,3,1.538947e-11,4.456007e-12,-5.536005e-15,0.0,2.1e-08,3.2e-08
400,0.0,0.0,1e-15,0.6,3,1.189913e-11,6.266722e-12,-5.66813e-15,-25.0,2.1e-08,3.2e-08
401,-0.8014,-0.8294,1e-15,0.6,3,1.364454e-11,5.657206e-12,-5.56608e-15,-25.0,2.1e-08,3.2e-08
402,-0.2677,0.215,1e-15,0.6,3,1.197602e-11,6.092141e-12,-5.64222e-15,-25.0,2.1e-08,3.2e-08
403,1.6757,0.8946,1e-15,0.6,3,1.075037e-11,8.076845e-12,-5.654359e-15,-25.0,2.1e-08,3.2e-08
404,0.2014,1.0447,1e-15,0.6,3,1.05304e-11,6.447948e-12,-5.597762e-15,-25.0,2.1e-08,3.2e-08
405,-1.7987,2.7742,1e-15,0.6,3,8.620868e-12,4.860016e-12,-5.637879e-15,-25.0,2.1e-08,3.2e-08
406,0.656,-1.2719,1e-15,0.6,3,1.420477e-11,6.896552e-12,-5.639013e-15,-25.0,2.1e-08,3.2e-08
407,-0.4937,0.4482,1e-15,0.6,3,1.103327e-11,5.909826e-12,-5.686009e-15,-25.0,2.1e-08,3.2e-08
408,0.3209,1.4379,1e-15,0.6,3,1.000562e-11,6.560291e-12,-5.67934e-15,-25.0,2.1e-08,3.2e-08
409,-0.5189,-0.378,1e-15,0.6,3,1.226145e-11,5.886421e-12,-5.634524e-15,-25.0,2.1e-08,3.2e-08
410,0.5518,0.3415,1e-15,0.6,3,1.124986e-11,6.788216e-12,-5.610198e-15,-25.0,2.1e-08,3.2e-08
411,0.29,-0.1841,1e-15,0.6,3,1.2247e-11,6.534231e-12,-5.655161e-15,-25.0,2.1e-08,3.2e-08
412,0.8485,-0.7446,1e-15,0.6,3,1.356785e-11,7.108267e-12,-5.691557e-15,-25.0,2.1e-08,3.2e-08
413,-1.2438,0.6697,1e-15,0.6,3,1.094411e-11,5.208367e-12,-5.68695e-15,-25.0,2.1e-08,3.2e-08
414,0.6131,-1.1911,1e-15,0.6,3,1.394211e-11,6.850352e-12,-5.638552e-15,-25.0,2.1e-08,3.2e-08
