,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,t_fall_time,t_rise_time,temper
229,-0.4127,0.7432,1f,0.6,1,1.205145e-11,2.902719e-11,2.231336e-11,4.125118e-11,0.0
230,1.0667,0.5062,1f,0.6,1,1.632523e-11,2.701928e-11,2.467079e-11,3.97888e-11,0.0
231,-0.6887,0.1982,1f,0.6,1,1.242369e-11,2.880336e-11,1.974091e-11,4.193087e-11,0.0
232,-0.9693,-1.3396,1f,0.6,1,1.20007e-11,4.134754e-11,1.910537e-11,6.077612e-11,0.0
233,-0.4554,-0.8909,1f,0.6,1,1.274439e-11,3.587519e-11,1.944164e-11,5.067081e-11,0.0
234,-1.3938,-0.6278,1f,0.6,1,1.087976e-11,3.720722e-11,1.97806e-11,5.042867e-11,0.0
235,-0.4497,1.4317,1f,0.6,1,1.222412e-11,2.433471e-11,2.049034e-11,3.67995e-11,0.0
236,-0.258,1.7744,1f,0.6,1,1.281395e-11,2.294227e-11,2.268938e-11,3.502679e-11,0.0
237,-0.05788,-0.6133,1f,0.6,1,1.300393e-11,3.359421e-11,2.090829e-11,4.719264e-11,0.0
238,0.9223,-1.435,1f,0.6,1,1.524288e-11,4.047678e-11,2.51969e-11,5.87809e-11,0.0
239,-0.5781,-0.05277,1f,0.6,1,1.184398e-11,3.051677e-11,2.186934e-11,4.638183e-11,0.0
240,0.9878,0.4383,1f,0.6,1,1.628294e-11,2.737295e-11,2.408269e-11,3.97848e-11,0.0
241,0.7875,0.518,1f,0.6,1,1.55138e-11,2.701692e-11,2.305289e-11,3.973105e-11,0.0
242,-0.6764,0.3506,1f,0.6,1,1.214702e-11,2.756807e-11,2.102809e-11,4.028344e-11,0.0
243,-0.2638,0.3708,1f,0.6,1,1.319242e-11,2.767639e-11,2.19985e-11,4.022606e-11,0.0
244,0.1919,0.6274,1f,0.6,1,1.366214e-11,2.67634e-11,2.422411e-11,3.902824e-11,0.0
245,-0.5351,1.532,1f,0.6,1,1.196015e-11,2.394834e-11,2.19176e-11,3.532069e-11,0.0
246,-0.6454,1.4374,1f,0.6,1,1.19631e-11,2.357367e-11,2.146252e-11,3.660657e-11,0.0
247,0.196,-0.4051,1f,0.6,1,1.321435e-11,3.251583e-11,2.431519e-11,4.521769e-11,0.0
248,0.9222,-0.2628,1f,0.6,1,1.506692e-11,3.161188e-11,2.556331e-11,4.383201e-11,0.0
249,1.0165,-0.6328,1f,0.6,1,1.562866e-11,3.389684e-11,2.683299e-11,4.758678e-11,0.0
250,0.0,0.0,1f,0.6,1,1.349492e-11,2.917586e-11,2.153564e-11,4.293479e-11,-25.0
251,-0.8014,-0.8294,1f,0.6,1,1.182694e-11,3.470854e-11,1.887946e-11,4.904999e-11,-25.0
252,-0.2677,0.215,1f,0.6,1,1.315007e-11,2.814262e-11,2.036838e-11,4.056486e-11,-25.0
253,1.6757,0.8946,1f,0.6,1,1.673149e-11,2.527712e-11,2.724278e-11,3.649245e-11,-25.0
254,0.2014,1.0447,1f,0.6,1,1.301756e-11,2.479927e-11,2.370501e-11,3.556672e-11,-25.0
255,-1.7987,2.7742,1f,0.6,1,1.041955e-11,2.055251e-11,1.805218e-11,3.055782e-11,-25.0
256,0.656,-1.2719,1f,0.6,1,1.429553e-11,3.900881e-11,2.416408e-11,5.58928e-11,-25.0
257,-0.4937,0.4482,1f,0.6,1,1.223956e-11,2.693662e-11,1.868056e-11,3.896941e-11,-25.0
258,0.3209,1.4379,1f,0.6,1,1.313301e-11,2.353809e-11,2.414961e-11,3.620492e-11,-25.0
259,-0.5189,-0.378,1f,0.6,1,1.259276e-11,3.644891e-11,1.970647e-11,4.972635e-11,-25.0
260,0.5518,0.3415,1f,0.6,1,1.380439e-11,2.896282e-11,2.439864e-11,4.249484e-11,-25.0
261,0.29,-0.1841,1f,0.6,1,1.314995e-11,3.087364e-11,2.396407e-11,4.256484e-11,-25.0
262,0.8485,-0.7446,1f,0.6,1,1.508698e-11,3.45471e-11,2.31811e-11,4.846161e-11,-25.0
263,-1.2438,0.6697,1f,0.6,1,1.083632e-11,2.72035e-11,1.962343e-11,3.764871e-11,-25.0
264,0.6131,-1.1911,1f,0.6,1,1.420405e-11,3.823294e-11,2.407051e-11,5.464192e-11,-25.0
265,0.3824,0.9694,1f,0.6,1,1.341005e-11,2.506465e-11,2.407532e-11,3.602275e-11,-25.0
266,-1.8849,0.6073,1f,0.6,1,9.923679e-12,2.616624e-11,1.808827e-11,3.835546e-11,-25.0
267,0.8013,0.2451,1f,0.6,1,1.505569e-11,2.921151e-11,2.294897e-11,4.183018e-11,-25.0
268,-1.3209,0.8362,1f,0.6,1,1.088324e-11,2.644239e-11,1.806817e-11,3.678517e-11,-25.0
269,-2.4502,-1.2897,1f,0.6,1,9.396426e-12,4.129744e-11,1.694985e-11,5.5882e-11,-25.0
270,0.4527,0.724,1f,0.6,1,1.338988e-11,2.600999e-11,2.447858e-11,3.771185e-11,-25.0
271,-0.7223,-0.2172,1f,0.6,1,1.164485e-11,3.025346e-11,2.07624e-11,4.496011e-11,-25.0
272,-0.5204,-1.5757,1f,0.6,1,1.164593e-11,4.167935e-11,2.029513e-11,6.151138e-11,-25.0
273,1.4914,1.8448,1f,0.6,1,1.648374e-11,2.242428e-11,2.613446e-11,3.39034e-11,-25.0
274,-0.2509,1.7263,1f,0.6,1,1.22281e-11,2.296194e-11,2.198474e-11,3.397026e-11,-25.0
275,-0.6471,0.4233,1f,0.6,1,1.191818e-11,2.68169e-11,1.860901e-11,3.96934e-11,-25.0
276,-1.3806,-0.6952,1f,0.6,1,1.101372e-11,3.533167e-11,1.768707e-11,4.923996e-11,-25.0
277,-0.9646,0.383,1f,0.6,1,1.127315e-11,2.936152e-11,1.899461e-11,4.196445e-11,-25.0
278,0.667,1.6099,1f,0.6,1,1.44469e-11,2.306324e-11,2.3949e-11,3.540589e-11,-25.0
279,-0.4127,0.7432,1f,0.6,1,1.275565e-11,2.582935e-11,2.106375e-11,3.750641e-11,-25.0
280,1.0667,0.5062,1f,0.6,1,1.564356e-11,2.694369e-11,2.467286e-11,3.87047e-11,-25.0
281,-0.6887,0.1982,1f,0.6,1,1.171163e-11,2.80295e-11,2.0813e-11,4.061102e-11,-25.0
282,-0.9693,-1.3396,1f,0.6,1,1.122172e-11,3.920835e-11,1.896912e-11,5.564512e-11,-25.0
283,-0.4554,-0.8909,1f,0.6,1,1.252829e-11,3.557841e-11,1.981308e-11,5.012728e-11,-25.0
284,-1.3938,-0.6278,1f,0.6,1,1.114128e-11,3.527612e-11,1.808176e-11,5.179227e-11,-25.0
285,-0.4497,1.4317,1f,0.6,1,1.268512e-11,2.350177e-11,2.100903e-11,3.632511e-11,-25.0
286,-0.258,1.7744,1f,0.6,1,1.22376e-11,2.280668e-11,2.194235e-11,3.386808e-11,-25.0
287,-0.05788,-0.6133,1f,0.6,1,1.271813e-11,3.332552e-11,2.074409e-11,4.664907e-11,-25.0
288,0.9223,-1.435,1f,0.6,1,1.572506e-11,4.206733e-11,2.330124e-11,6.150562e-11,-25.0
289,-0.5781,-0.05277,1f,0.6,1,1.188559e-11,2.92935e-11,2.1038e-11,4.249535e-11,-25.0
290,0.9878,0.4383,1f,0.6,1,1.560795e-11,2.703738e-11,2.368306e-11,3.906134e-11,-25.0
291,0.7875,0.518,1f,0.6,1,1.475205e-11,2.695857e-11,2.34546e-11,3.864251e-11,-25.0
292,-0.6764,0.3506,1f,0.6,1,1.211285e-11,2.716129e-11,1.921916e-11,4.031591e-11,-25.0
293,-0.2638,0.3708,1f,0.6,1,1.248687e-11,2.757162e-11,1.952778e-11,3.955555e-11,-25.0
294,0.1919,0.6274,1f,0.6,1,1.314002e-11,2.763827e-11,2.348824e-11,4.060433e-11,-25.0
295,-0.5351,1.532,1f,0.6,1,1.167877e-11,2.330119e-11,2.144839e-11,3.579561e-11,-25.0
296,-0.6454,1.4374,1f,0.6,1,1.183573e-11,2.337377e-11,1.889067e-11,3.617082e-11,-25.0
297,0.196,-0.4051,1f,0.6,1,1.278124e-11,3.221098e-11,2.398074e-11,4.463885e-11,-25.0
298,0.9222,-0.2628,1f,0.6,1,1.467345e-11,3.129397e-11,2.518106e-11,4.323117e-11,-25.0
299,1.0165,-0.6328,1f,0.6,1,1.526336e-11,3.351968e-11,2.438324e-11,4.693634e-11,-25.0
300,0.0,0.0,1f,0.6,2,8.423832e-12,1.613187e-11,1.19563e-11,2.468537e-11,50.0
301,-0.8014,-0.8294,1f,0.6,2,7.569039e-12,1.96244e-11,1.116813e-11,2.738255e-11,50.0
302,-0.2677,0.215,1f,0.6,2,8.141406e-12,1.565463e-11,1.150563e-11,2.365028e-11,50.0
303,1.6757,0.8946,1f,0.6,2,1.066009e-11,1.471153e-11,1.580042e-11,2.146196e-11,50.0
304,0.2014,1.0447,1f,0.6,2,8.524583e-12,1.441335e-11,1.246047e-11,1.942197e-11,50.0
305,-1.7987,2.7742,1f,0.6,2,6.590813e-12,1.167526e-11,1.005532e-11,1.665433e-11,50.0
306,0.656,-1.2719,1f,0.6,2,9.289651e-12,2.153049e-11,1.326697e-11,2.94249e-11,50.0
307,-0.4937,0.4482,1f,0.6,2,7.746938e-12,1.515761e-11,1.122331e-11,2.107341e-11,50.0
308,0.3209,1.4379,1f,0.6,2,8.70586e-12,1.368826e-11,1.261565e-11,1.826152e-11,50.0
309,-0.5189,-0.378,1f,0.6,2,7.57782e-12,1.871514e-11,1.209965e-11,2.546928e-11,50.0
310,0.5518,0.3415,1f,0.6,2,8.935287e-12,1.732014e-11,1.305106e-11,2.284386e-11,50.0
311,0.29,-0.1841,1f,0.6,2,8.49884e-12,1.806515e-11,1.403916e-11,2.51796e-11,50.0
312,0.8485,-0.7446,1f,0.6,2,9.672094e-12,1.950347e-11,1.353481e-11,2.700795e-11,50.0
313,-1.2438,0.6697,1f,0.6,2,6.914686e-12,1.450197e-11,1.108942e-11,2.035955e-11,50.0
314,0.6131,-1.1911,1f,0.6,2,9.253915e-12,2.120302e-11,1.315812e-11,2.89019e-11,50.0
315,0.3824,0.9694,1f,0.6,2,8.785569e-12,1.397234e-11,1.328821e-11,1.962036e-11,50.0
316,-1.8849,0.6073,1f,0.6,2,6.240157e-12,1.479468e-11,1.080734e-11,2.050008e-11,50.0
317,0.8013,0.2451,1f,0.6,2,9.533451e-12,1.576293e-11,1.355469e-11,2.37331e-11,50.0
318,-1.3209,0.8362,1f,0.6,2,6.839328e-12,1.416883e-11,1.102916e-11,1.992113e-11,50.0
319,-2.4502,-1.2897,1f,0.6,2,5.982146e-12,2.164544e-11,9.620754e-12,2.957288e-11,50.0
320,0.4527,0.724,1f,0.6,2,8.915481e-12,1.442125e-11,1.267322e-11,2.020055e-11,50.0
321,-0.7223,-0.2172,1f,0.6,2,7.527046e-12,1.740466e-11,1.146053e-11,2.589425e-11,50.0
322,-0.5204,-1.5757,1f,0.6,2,7.772513e-12,2.268533e-11,1.172788e-11,3.159932e-11,50.0
323,1.4914,1.8448,1f,0.6,2,1.059928e-11,1.36248e-11,1.515112e-11,1.858054e-11,50.0
324,-0.2509,1.7263,1f,0.6,2,7.976505e-12,1.325798e-11,1.133599e-11,1.836729e-11,50.0
325,-0.6471,0.4233,1f,0.6,2,7.768266e-12,1.549744e-11,1.136279e-11,2.102461e-11,50.0
326,-1.3806,-0.6952,1f,0.6,2,6.957071e-12,1.953483e-11,1.044339e-11,2.68157e-11,50.0
327,-0.9646,0.383,1f,0.6,2,7.388577e-12,1.544562e-11,1.09644e-11,2.309716e-11,50.0
328,0.667,1.6099,1f,0.6,2,9.264741e-12,1.292199e-11,1.333123e-11,1.882655e-11,50.0
329,-0.4127,0.7432,1f,0.6,2,7.664068e-12,1.44555e-11,1.255909e-11,2.011397e-11,50.0
330,1.0667,0.5062,1f,0.6,2,9.934488e-12,1.581941e-11,1.385942e-11,2.291991e-11,50.0
331,-0.6887,0.1982,1f,0.6,2,7.581935e-12,1.631528e-11,1.148688e-11,2.37146e-11,50.0
332,-0.9693,-1.3396,1f,0.6,2,7.373308e-12,2.125328e-11,1.096328e-11,2.974788e-11,50.0
333,-0.4554,-0.8909,1f,0.6,2,7.943798e-12,2.000449e-11,1.125034e-11,2.777435e-11,50.0
334,-1.3938,-0.6278,1f,0.6,2,6.798075e-12,1.941012e-11,1.032977e-11,2.653044e-11,50.0
335,-0.4497,1.4317,1f,0.6,2,7.830553e-12,1.37233e-11,1.18719e-11,1.836424e-11,50.0
336,-0.258,1.7744,1f,0.6,2,8.019896e-12,1.257536e-11,1.171939e-11,1.779254e-11,50.0
337,-0.05788,-0.6133,1f,0.6,2,8.317628e-12,1.92567e-11,1.220758e-11,2.648412e-11,50.0
338,0.9223,-1.435,1f,0.6,2,9.62289e-12,2.218226e-11,1.390619e-11,3.057607e-11,50.0
339,-0.5781,-0.05277,1f,0.6,2,7.740224e-12,1.635478e-11,1.160594e-11,2.497658e-11,50.0
340,0.9878,0.4383,1f,0.6,2,9.939914e-12,1.505035e-11,1.494552e-11,2.108756e-11,50.0
341,0.7875,0.518,1f,0.6,2,9.463696e-12,1.491034e-11,1.452175e-11,2.080531e-11,50.0
342,-0.6764,0.3506,1f,0.6,2,7.615176e-12,1.526847e-11,1.082382e-11,2.143401e-11,50.0
343,-0.2638,0.3708,1f,0.6,2,7.901404e-12,1.539946e-11,1.240499e-11,2.302935e-11,50.0
344,0.1919,0.6274,1f,0.6,2,8.491241e-12,1.465327e-11,1.207445e-11,2.04587e-11,50.0
345,-0.5351,1.532,1f,0.6,2,7.752049e-12,1.356268e-11,1.171855e-11,1.810142e-11,50.0
346,-0.6454,1.4374,1f,0.6,2,7.719486e-12,1.36283e-11,1.144387e-11,1.885998e-11,50.0
347,0.196,-0.4051,1f,0.6,2,8.501288e-12,1.882974e-11,1.200672e-11,2.555444e-11,50.0
348,0.9222,-0.2628,1f,0.6,2,9.564794e-12,1.833537e-11,1.416218e-11,2.531215e-11,50.0
349,1.0165,-0.6328,1f,0.6,2,9.96105e-12,1.924274e-11,1.496428e-11,2.671604e-11,50.0
350,0.0,0.0,1f,0.6,2,8.994232e-12,1.850292e-11,1.287687e-11,2.548415e-11,100.0
351,-0.8014,-0.8294,1f,0.6,2,7.9919e-12,2.03861e-11,1.162636e-11,2.935053e-11,100.0
352,-0.2677,0.215,1f,0.6,2,8.565755e-12,1.652793e-11,1.230695e-11,2.532058e-11,100.0
353,1.6757,0.8946,1f,0.6,2,1.103058e-11,1.538462e-11,1.738656e-11,2.286092e-11,100.0
354,0.2014,1.0447,1f,0.6,2,9.081443e-12,1.454074e-11,1.330882e-11,2.025268e-11,100.0
355,-1.7987,2.7742,1f,0.6,2,6.939563e-12,1.208231e-11,1.08667e-11,1.772004e-11,100.0
356,0.656,-1.2719,1f,0.6,2,9.906385e-12,2.189143e-11,1.391134e-11,3.09865e-11,100.0
357,-0.4937,0.4482,1f,0.6,2,8.337535e-12,1.576902e-11,1.204672e-11,2.423117e-11,100.0
358,0.3209,1.4379,1f,0.6,2,9.292098e-12,1.520086e-11,1.361507e-11,2.059668e-11,100.0
359,-0.5189,-0.378,1f,0.6,2,8.332745e-12,1.930367e-11,1.198134e-11,2.697251e-11,100.0
360,0.5518,0.3415,1f,0.6,2,9.195925e-12,1.793283e-11,1.331971e-11,2.423648e-11,100.0
361,0.29,-0.1841,1f,0.6,2,9.390028e-12,1.882091e-11,1.338902e-11,2.619271e-11,100.0
362,0.8485,-0.7446,1f,0.6,2,9.545896e-12,2.023071e-11,1.426631e-11,2.882194e-11,100.0
363,-1.2438,0.6697,1f,0.6,2,7.373581e-12,1.719546e-11,1.151984e-11,2.315155e-11,100.0
364,0.6131,-1.1911,1f,0.6,2,9.86764e-12,2.154365e-11,1.415951e-11,3.031488e-11,100.0
365,0.3824,0.9694,1f,0.6,2,9.247334e-12,1.476127e-11,1.387429e-11,2.061934e-11,100.0
366,-1.8849,0.6073,1f,0.6,2,6.810779e-12,1.698403e-11,1.075617e-11,2.292781e-11,100.0
367,0.8013,0.2451,1f,0.6,2,9.534831e-12,1.789896e-11,1.512172e-11,2.460236e-11,100.0
368,-1.3209,0.8362,1f,0.6,2,7.425689e-12,1.577083e-11,1.120904e-11,2.30622e-11,100.0
369,-2.4502,-1.2897,1f,0.6,2,6.319741e-12,2.189992e-11,9.968102e-12,3.110743e-11,100.0
370,0.4527,0.724,1f,0.6,2,9.611032e-12,1.543036e-11,1.353519e-11,2.332645e-11,100.0
371,-0.7223,-0.2172,1f,0.6,2,8.09666e-12,1.903594e-11,1.171608e-11,2.636702e-11,100.0
372,-0.5204,-1.5757,1f,0.6,2,8.211469e-12,2.371098e-11,1.209903e-11,3.164801e-11,100.0
373,1.4914,1.8448,1f,0.6,2,1.11265e-11,1.319498e-11,1.679029e-11,1.913376e-11,100.0
374,-0.2509,1.7263,1f,0.6,2,8.536019e-12,1.374628e-11,1.24583e-11,1.909737e-11,100.0
375,-0.6471,0.4233,1f,0.6,2,8.158946e-12,1.589071e-11,1.18459e-11,2.441528e-11,100.0
376,-1.3806,-0.6952,1f,0.6,2,7.363533e-12,1.991415e-11,1.110029e-11,2.838384e-11,100.0
377,-0.9646,0.383,1f,0.6,2,7.775212e-12,1.638973e-11,1.176447e-11,2.407619e-11,100.0
378,0.667,1.6099,1f,0.6,2,9.75405e-12,1.385501e-11,1.41652e-11,1.920628e-11,100.0
379,-0.4127,0.7432,1f,0.6,2,8.42109e-12,1.595308e-11,1.216645e-11,2.263203e-11,100.0
380,1.0667,0.5062,1f,0.6,2,9.827811e-12,1.573361e-11,1.575162e-11,2.407103e-11,100.0
381,-0.6887,0.1982,1f,0.6,2,8.081706e-12,1.794423e-11,1.23537e-11,2.483414e-11,100.0
382,-0.9693,-1.3396,1f,0.6,2,7.7689e-12,2.321029e-11,1.174803e-11,3.364537e-11,100.0
383,-0.4554,-0.8909,1f,0.6,2,8.36842e-12,2.08223e-11,1.210817e-11,2.980546e-11,100.0
384,-1.3938,-0.6278,1f,0.6,2,7.348984e-12,1.975208e-11,1.108509e-11,2.803631e-11,100.0
385,-0.4497,1.4317,1f,0.6,2,8.227362e-12,1.382409e-11,1.158715e-11,1.991242e-11,100.0
386,-0.258,1.7744,1f,0.6,2,8.529926e-12,1.366396e-11,1.244689e-11,1.897957e-11,100.0
387,-0.05788,-0.6133,1f,0.6,2,8.909502e-12,1.984017e-11,1.268507e-11,2.799715e-11,100.0
388,0.9223,-1.435,1f,0.6,2,1.015905e-11,2.503039e-11,1.46607e-11,3.324306e-11,100.0
389,-0.5781,-0.05277,1f,0.6,2,8.266658e-12,1.85657e-11,1.1901e-11,2.567283e-11,100.0
390,0.9878,0.4383,1f,0.6,2,9.686311e-12,1.589549e-11,1.555104e-11,2.437875e-11,100.0
391,0.7875,0.518,1f,0.6,2,1.011798e-11,1.575737e-11,1.415651e-11,2.407e-11,100.0
392,-0.6764,0.3506,1f,0.6,2,8.10703e-12,1.696e-11,1.182586e-11,2.388266e-11,100.0
393,-0.2638,0.3708,1f,0.6,2,8.611229e-12,1.59537e-11,1.226248e-11,2.459737e-11,100.0
394,0.1919,0.6274,1f,0.6,2,8.840904e-12,1.538189e-11,1.4375e-11,2.1629e-11,100.0
395,-0.5351,1.532,1f,0.6,2,7.933367e-12,1.365681e-11,1.34211e-11,1.970958e-11,100.0
396,-0.6454,1.4374,1f,0.6,2,7.884331e-12,1.367266e-11,1.205019e-11,1.979465e-11,100.0
397,0.196,-0.4051,1f,0.6,2,9.260926e-12,1.95292e-11,1.320441e-11,2.705704e-11,100.0
398,0.9222,-0.2628,1f,0.6,2,1.018653e-11,1.904509e-11,1.462685e-11,2.526501e-11,100.0
399,1.0165,-0.6328,1f,0.6,2,9.837803e-12,1.994788e-11,1.470059e-11,2.812764e-11,100.0
400,0.0,0.0,1f,0.6,2,8.618851e-12,1.659759e-11,1.239666e-11,2.547249e-11,75.0
401,-0.8014,-0.8294,1f,0.6,2,7.757439e-12,2.163208e-11,1.157098e-11,2.900767e-11,75.0
402,-0.2677,0.215,1f,0.6,2,8.357457e-12,1.59439e-11,1.190557e-11,2.445093e-11,75.0
403,1.6757,0.8946,1f,0.6,2,1.066046e-11,1.468331e-11,1.720754e-11,2.009989e-11,75.0
404,0.2014,1.0447,1f,0.6,2,8.83256e-12,1.431466e-11,1.291827e-11,1.972836e-11,75.0
405,-1.7987,2.7742,1f,0.6,2,6.758788e-12,1.190393e-11,1.045317e-11,1.720712e-11,75.0
406,0.656,-1.2719,1f,0.6,2,9.624587e-12,2.133398e-11,1.345531e-11,3.004123e-11,75.0
407,-0.4937,0.4482,1f,0.6,2,7.818553e-12,1.545545e-11,1.278881e-11,2.152395e-11,75.0
408,0.3209,1.4379,1f,0.6,2,8.995476e-12,1.40087e-11,1.298014e-11,1.920788e-11,75.0
409,-0.5189,-0.378,1f,0.6,2,8.100351e-12,1.908097e-11,1.15569e-11,2.622908e-11,75.0
410,0.5518,0.3415,1f,0.6,2,9.423577e-12,1.605572e-11,1.34995e-11,2.411293e-11,75.0
411,0.29,-0.1841,1f,0.6,2,8.680794e-12,1.85283e-11,1.424612e-11,2.541818e-11,75.0
412,0.8485,-0.7446,1f,0.6,2,9.218851e-12,1.973127e-11,1.348003e-11,2.7782e-11,75.0
413,-1.2438,0.6697,1f,0.6,2,7.262383e-12,1.514414e-11,1.193389e-11,2.087637e-11,75.0
414,0.6131,-1.1911,1f,0.6,2,9.564799e-12,2.102366e-11,1.337388e-11,3.11451e-11,75.0
415,0.3824,0.9694,1f,0.6,2,8.851457e-12,1.427422e-11,1.429941e-11,2.001795e-11,75.0
416,-1.8849,0.6073,1f,0.6,2,6.412419e-12,1.493957e-11,1.107707e-11,2.103505e-11,75.0
417,0.8013,0.2451,1f,0.6,2,9.249468e-12,1.781802e-11,1.36292e-11,2.385624e-11,75.0
418,-1.3209,0.8362,1f,0.6,2,7.145616e-12,1.480945e-11,1.121479e-11,2.03287e-11,75.0
419,-2.4502,-1.2897,1f,0.6,2,6.147311e-12,2.1452e-11,9.748398e-12,3.015962e-11,75.0
420,0.4527,0.724,1f,0.6,2,8.831296e-12,1.496584e-11,1.420821e-11,2.061842e-11,75.0
421,-0.7223,-0.2172,1f,0.6,2,7.74727e-12,1.806576e-11,1.181975e-11,2.560079e-11,75.0
422,-0.5204,-1.5757,1f,0.6,2,7.961663e-12,2.323409e-11,1.216434e-11,3.255876e-11,75.0
423,1.4914,1.8448,1f,0.6,2,1.023135e-11,1.311701e-11,1.605479e-11,1.840886e-11,75.0
424,-0.2509,1.7263,1f,0.6,2,8.291406e-12,1.350027e-11,1.202358e-11,1.840522e-11,75.0
425,-0.6471,0.4233,1f,0.6,2,7.690103e-12,1.555265e-11,1.209035e-11,2.356216e-11,75.0
426,-1.3806,-0.6952,1f,0.6,2,7.14476e-12,1.97025e-11,1.076067e-11,2.756073e-11,75.0
427,-0.9646,0.383,1f,0.6,2,7.731353e-12,1.745265e-11,1.111566e-11,2.337036e-11,75.0
428,0.667,1.6099,1f,0.6,2,9.132162e-12,1.322038e-11,1.467703e-11,1.876968e-11,75.0
429,-0.4127,0.7432,1f,0.6,2,7.878914e-12,1.462998e-11,1.217078e-11,2.064302e-11,75.0
430,1.0667,0.5062,1f,0.6,2,9.985366e-12,1.72004e-11,1.459141e-11,2.294167e-11,75.0
431,-0.6887,0.1982,1f,0.6,2,7.878207e-12,1.592543e-11,1.176836e-11,2.446154e-11,75.0
432,-0.9693,-1.3396,1f,0.6,2,7.577525e-12,2.160772e-11,1.131177e-11,3.053169e-11,75.0
433,-0.4554,-0.8909,1f,0.6,2,8.151527e-12,2.023908e-11,1.165979e-11,2.869832e-11,75.0
434,-1.3938,-0.6278,1f,0.6,2,7.131657e-12,1.955806e-11,1.074216e-11,2.725564e-11,75.0
435,-0.4497,1.4317,1f,0.6,2,7.917739e-12,1.350767e-11,1.251833e-11,1.913404e-11,75.0
436,-0.258,1.7744,1f,0.6,2,8.026311e-12,1.341948e-11,1.338591e-11,1.89476e-11,75.0
437,-0.05788,-0.6133,1f,0.6,2,8.650335e-12,1.955409e-11,1.212948e-11,2.719858e-11,75.0
438,0.9223,-1.435,1f,0.6,2,9.970534e-12,2.211072e-11,1.403738e-11,3.141927e-11,75.0
439,-0.5781,-0.05277,1f,0.6,2,7.953172e-12,1.819472e-11,1.240769e-11,2.503523e-11,75.0
440,0.9878,0.4383,1f,0.6,2,9.853083e-12,1.733983e-11,1.443584e-11,2.317056e-11,75.0
441,0.7875,0.518,1f,0.6,2,9.752881e-12,1.519681e-11,1.445363e-11,2.133309e-11,75.0
442,-0.6764,0.3506,1f,0.6,2,7.901017e-12,1.574236e-11,1.178021e-11,2.394051e-11,75.0
443,-0.2638,0.3708,1f,0.6,2,8.282458e-12,1.540121e-11,1.238431e-11,2.187963e-11,75.0
444,0.1919,0.6274,1f,0.6,2,8.561991e-12,1.505918e-11,1.420077e-11,2.09472e-11,75.0
445,-0.5351,1.532,1f,0.6,2,7.59088e-12,1.32343e-11,1.315425e-11,1.884092e-11,75.0
446,-0.6454,1.4374,1f,0.6,2,7.644977e-12,1.343367e-11,1.248423e-11,1.906866e-11,75.0
447,0.196,-0.4051,1f,0.6,2,8.989087e-12,1.923888e-11,1.278222e-11,2.634451e-11,75.0
448,0.9222,-0.2628,1f,0.6,2,9.362204e-12,1.880331e-11,1.390024e-11,2.574533e-11,75.0
449,1.0165,-0.6328,1f,0.6,2,9.487226e-12,1.968196e-11,1.411952e-11,2.729329e-11,75.0
450,0.0,0.0,1f,0.6,2,8.230147e-12,1.58195e-11,1.160119e-11,2.387667e-11,25.0
451,-0.8014,-0.8294,1f,0.6,2,7.376497e-12,1.95167e-11,1.083986e-11,2.678834e-11,25.0
452,-0.2677,0.215,1f,0.6,2,8.001143e-12,1.535947e-11,1.107348e-11,2.133164e-11,25.0
453,1.6757,0.8946,1f,0.6,2,1.006396e-11,1.406642e-11,1.459673e-11,1.995573e-11,25.0
454,0.2014,1.0447,1f,0.6,2,8.692241e-12,1.418083e-11,1.177209e-11,1.86864e-11,25.0
455,-1.7987,2.7742,1f,0.6,2,6.410749e-12,1.108246e-11,1.050799e-11,1.582941e-11,25.0
456,0.656,-1.2719,1f,0.6,2,9.050483e-12,2.115334e-11,1.286009e-11,2.872023e-11,25.0
457,-0.4937,0.4482,1f,0.6,2,7.598826e-12,1.488492e-11,1.079383e-11,2.057448e-11,25.0
458,0.3209,1.4379,1f,0.6,2,8.555987e-12,1.28429e-11,1.218053e-11,1.856691e-11,25.0
459,-0.5189,-0.378,1f,0.6,2,7.376666e-12,1.84333e-11,1.163328e-11,2.498067e-11,25.0
460,0.5518,0.3415,1f,0.6,2,8.949943e-12,1.529505e-11,1.263952e-11,2.256249e-11,25.0
461,0.29,-0.1841,1f,0.6,2,8.234176e-12,1.788159e-11,1.341394e-11,2.452342e-11,25.0
462,0.8485,-0.7446,1f,0.6,2,9.378173e-12,1.968869e-11,1.317308e-11,2.633083e-11,25.0
463,-1.2438,0.6697,1f,0.6,2,6.80087e-12,1.424205e-11,1.012414e-11,1.991244e-11,25.0
464,0.6131,-1.1911,1f,0.6,2,9.022341e-12,2.083355e-11,1.275017e-11,2.823379e-11,25.0
465,0.3824,0.9694,1f,0.6,2,8.56402e-12,1.397533e-11,1.246918e-11,1.901582e-11,25.0
466,-1.8849,0.6073,1f,0.6,2,6.13409e-12,1.455404e-11,1.05864e-11,2.003025e-11,25.0
467,0.8013,0.2451,1f,0.6,2,9.467068e-12,1.724189e-11,1.26964e-11,2.250441e-11,25.0
468,-1.3209,0.8362,1f,0.6,2,6.866655e-12,1.388279e-11,1.088603e-11,1.948338e-11,25.0
